RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
397357,Belchertown,Massachusetts,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268e3,268100,253900,249200,248900,241900,238800,235600,245400,257100,267700,264600,254100,257200,258900,252100,249300,241700,276e3,267600,246e3,245900,238100,260300,244300,263900,281400,274400,27e4,257100,274900,,,,,,
49407,Monroe,Wisconsin,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122800,133700,132700,131500,148700,152e3,138700,122300,122800,133200,140900,141200,144700,138700,145400,148200,142200,131800,14e4,151e3,149e3,125700,119400,122300,153400
396690,Setauket,New York,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428500,443300,441400,384700,376900,397100,434100,435200,445200,425500,431e3,437600,450500,445800,432600,423800,482900,488800,502900,439300,423400,416e3,444200,459600,503400,484300,470500,441700,436e3,438600,417500,404500,414200,424400,427900,474700,529e3,540600,495500,464600,461100,446400,421500,45e4,468900,480700,454800,447300,438900,438100,449200,434500,443200,447300,460400,463e3,441600,482900,473500,465900,434200,440100,455700,456500,488200,468200,453e3,390400,414100,,,,
45782,Holland,Ohio,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164400,173100,186200,172200,147200,173300,179300,180700,164700,159600,180400,178400,171800,172600,168800,176900,180700,174300,184900,170600,179800,176900,18e4,191500,189400,202300,202100,224700,210900,,,,,
53198,Maumelle,Arkansas,1569,184900,189300,184900,185100,181900,190400,181900,179800,167300,175500,168100,164e3,167400,173200,195600,194700,194400,178900,175200,180800,172800,183700,188100,195400,184200,174400,174200,177e3,173600,187100,192400,197400,185400,180900,192300,182500,190200,174500,186600,192600,189500,189800,185100,203200,196600,199e3,193500,201800,196400,186400,196800,195900,202900,194500,198600,208900,200500,190500,189300,203700,208600,198400,204800,207300,213600,199300,202200,195900,187700,183400,208e3,230800,229700,215e3,203800,208e3,203e3,202900,197600,197800,199400,196200,192700,185500,197100,198500,205300,197600,198300,207500,207500,209900,200500,214500,231300,229100,217600,195700,198800,187800,188600,188700,191200,204e3,203200,208800,193e3,192100,184900,187800,182800,195200,196400,203200,198500,199100,198900,205600,205300,212400,209300,217100,215800,216700
17886,East Norriton,Pennsylvania,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222200,223700,224200,238200,235500,223600,207300,205400,213800,224300,248800,244700,249600,220900,217900,207700,204e3,205900,210700,213e3,245800,228400,248100,205600,222100,203300,211600,216800,224800,23e4,23e4,206200,203800,204100,234100,237400,229600,225300,247900,244500,242600,218400,227500,228500,250100,253800,250800,228800,228e3,234300,238600,232700,235900,231700,225600,209700,226600,222400,259400,239400,242900,210200
52206,Gibsonton,Florida,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,132600,129600,125600,121600,122800,125800,116100,106100,105900,117500,122500,121e3,130700,136700,138100,138400,136100,137400,137300,139700,136700,136700,140900,149500,143600,136300,136e3,137400,141800,139500,14e4,139500,123e3,129900,133800,148500,145e3,147300,155700,161500,151200,151900,155300,178800,185300,184300,171300,165100,164500,175500,172700,176900,173400,175200,185200,190500,204700,192500,187200,174900
397397,Montgomery,New York,1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203200,192900,222300,227100,208e3,176400,185400,202200,198e3,196800,189700,195800,195600,198200,202600,211100,194300,202500,192500,224e3,212e3,214800,214700,228900,231e3,237e3,222700,229200,222900,24e4,248e3,250700,221300,228300,215100,227e3,208400,219e3,272400,254600,257100,218900,
15128,Kernersville,North Carolina,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194700,191800,161800,137400,147900,160100,171700,164e3,163700,162100,161800,164200,165200,162100,158800,154600,154600,160300,16e4,155500,150800,137800,141300,139600,151200,152200,151300,155100,143300,151100,149600,165700,151700,157e3,157300,169600,161100,152e3,154300,159e3,166900,161600,171600,170500,182500,169800,170100,16e4,165600,172400,175600,177200,172900,166200,161e3,159800,161500,154800,165300,169500,181700,174300,174100,171600,169900,163900,159e3
46125,Lake Zurich,Illinois,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247e3,231100,250100,289800,282700,262500,245900,243400,243300,258e3,270400,293200,291600,284800,275300,270600,268300,282500,287600,306e3,293300,281e3,255200,250500,255e3,267700,278e3,293300,293600,293800,29e4,294700,295500,293700,268100,273700,271600,326400,322500,347800,314400,308800,277400,275100,280100,299400,322300,288300,286200,265400,308500,301800,292800,292400,298800,318e3,333600,304600,310800,305700,322e3,328100,312300,322900,292600,295800,293500,319100,335800,334800,347700,324e3,329200,308900,320200
31298,Eagle Mountain,Utah,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200600,205500,209800,211300,213900,212100,213400,212200,215200,216400,215200,217e3,213800,211600,217700,220800,224e3,217e3,229900,232500,235100,220600,22e4,222400,239500,242400,243400,233100,236e3,237600,234300,236700,239300,252400,256100,252300,251800,252600,256400,259100,254e3,261600,261e3,265600,262200,264500,27e4,272500,274300,283300,278900,280100,269100,289900,299500,305700,302400,3e5,303900,301400,,
38474,Fairhaven,Massachusetts,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217400,238300,216500,208100,208600,222600,219700,206400,196900,204200,208700,227700,236600,226900,231500,223700,229700,210200,218900,221100,232900,235e3,231e3,208700,201e3,197600,206200,219300,215e3,222300,218700,221800,217400,215400,227e3,240500,228500,221300,214e3,221200,226800,225e3,224500,23e4,233200,231400,222500,215200,230300,254e3,268800,273700,265200,263e3,259500,241600,245700,235900,243800,247200,253600,277500,288400,292700,282800,266800,274200
52698,Johnston,Iowa,1577,258200,244300,216600,206800,208900,228500,227100,233400,219400,240500,209600,198100,163600,179100,191900,207100,202200,194900,194e3,188300,196600,188400,209300,232e3,229500,212900,185e3,203800,200200,207600,223800,237e3,244600,241600,248800,231300,191700,191200,180600,208900,190400,211400,196100,202900,197200,202700,218100,211600,207600,198900,194200,203400,196100,199500,191600,197400,218300,233800,243e3,239700,229800,228500,219200,219300,222e3,217200,222500,199700,209200,202400,222200,218900,223500,216800,213300,213500,217100,220100,218200,216100,212400,216800,204e3,204300,186800,209e3,219200,238200,236700,236900,234900,237100,219e3,244700,241100,285200,270900,273600,251500,244400,242600,244400,244700,252200,251300,255100,253800,255300,253e3,256300,257800,260100,244600,248700,240400,243300,244400,258700,281400,292300,271700,262200,238800,256400
53586,Nokomis,Florida,1578,309600,303700,269900,276400,293500,276e3,256e3,286400,287200,286100,227400,225800,231400,206700,204600,208800,230700,209900,252500,226300,23e4,230600,245300,235700,174e3,175300,191900,200400,213100,207800,226900,233900,251e3,244e3,211e3,196e3,175600,182700,180400,193200,213300,226900,227500,204400,194800,202200,224500,222700,213200,200400,216600,209500,212100,21e4,199800,203400,191100,219700,193700,210300,206400,239200,220900,225700,218700,214200,215200,235500,265100,273500,256800,248800,245100,252400,256900,261500,264e3,264300,255900,252e3,238800,236600,236400,253100,252e3,254600,256500,262500,266700,267200,275400,275100,279100,283100,289100,292700,296700,290100,299700,288800,326200,319800,319900,285e3,276300,27e4,271600,274800,298700,322500,314e3,311e3,309300,306400,312300,311e3,334400,348300,321500,301900,286700,312300,320100,314200
41716,Williamstown,New Jersey,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149e3,157300,163e3,168e3,169e3,166600,167e3,161200,164500,157500,152e3,144600,146700,15e4,150800,152800,14e4,137400,138200,155800,158400,141800,130500,126700,149300,169200
21971,Hubbard,Ohio,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81300,88700,9e4,82e3,76e3,74300,76e3,76800,76800,76800,76600,73700,75700,75800,83800,84800,96200,107200,105700,108300,94600,93300,83800,87600,98800,99200,96800,88300
55296,Zephyrhills,Florida,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113600,112500,99e3,106600,112400,129900,125500,126800,128200,119700,105500,109500,119e3,135400,133800,135600,145700,152400,157800,173500,182800,197100,171700,156900,135400,133100
120381,Sherrelwood,Colorado,1582,,,,,,,,,,,,,,,,,,,,135100,132200,139300,136400,140400,134300,129800,13e4,131e3,130800,121700,115e3,116300,121600,123400,118900,116200,12e4,125e3,115300,119e3,119600,123700,114700,115100,114100,112200,117700,115600,122200,118600,133100,136900,143500,137600,139600,142500,152400,158700,148600,146900,145100,153800,158400,159600,157600,163100,166800,172500,170400,174400,177100,180300,176800,180100,177800,185800,189400,193200,195400,197e3,202600,202400,194500,189100,190800,209300,218600,224400,219800,221800,221300,224700,226800,229900,232300,24e4,249800,250200,251700,247600,257100,257500,262300,264300,265300,268800,272e3,273700,278100,278800,281700,282100,274700,285300,283100,294500,283100,293100,295600,294e3,294100,298500,313500,317100
395767,Killingly,Connecticut,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176300,169100,168200,171700,162e3,166700,170400,164800,163100,149300,156900,156500,164600,171500,147900,152400,157900,178300,179700,173600,177900,164100,161600,163600,183500,197200,196300,207600,206800,212200,222700,210100,222800,183e3
24267,Crestwood,Kentucky,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223e3,230300,262e3,260700,254200,254200,255800,269800,271500,268200,253300,254600,267900,279100,267300,258900,272700,288900,294600,268e3,260300,241300,238800,216600,225e3,238300,275800,290200,296e3,298600,285e3,278300,267800,251300,257300,260200,286e3,291800,302600,323200
50414,Cary,Illinois,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187100,160400,151e3,130800,147100,150800,161300,163e3,167100,158300,161800,167800,172e3,176600,170300,170600,147e3,154100,145600,148800,155400,167300,200900,196100,177800,174900,180500,190500,178600,181e3,186600,192300,186800,178300,176100,200600,215800,214100,189100,189100,211800,208100,213200,203900,211900,207500,199600,197800,187700,188600,201500,204800,207300,202700,197700,195900,188200,201500,214200,229600,240700,222900,227700,223300,234800,199900,185700,177e3,186900
397747,Wilbraham,Massachusetts,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263300,256600,253500,235200,252200,254100,259700,227100,210900,200200,231100,265800,260500,252400,253300,265100,280800,263500,253700,251800,254900,272200,277400,277500,265300,273600,281200,277500,254100,244200,253600,276500,293800,290400,272400,277700,286800,289600,275300,274100,278e3,258e3,265700,267700,276400,270500,272900
53655,Oak Park,California,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e4,606700,613900,606700,637200,600600,620900,615900,674500,667600,638200,649900,667900,69e4,686900,673500,649800,653700,641600,65e4,621900,621900,639700,651800,655500,670700,666e3,68e4,66e4,641500,629800,629600,641100,621800,608800,614e3,633500,733300,816100,780300,706100,655200,722e3,713900,743500,778900,798e3,763800,764100,814e3,814400,809100,778500,781700,736500,808100,873400,868300,
396842,Conway,Florida,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150500,141100,136900,142800,157300,158500,159500,140100,137600,133900,167700,176800,175600,169800,165800,175500,178700,187600,179900,176100,174e3,180200,177600,173100,163700,162300,162100,169300,201900,198e3,195800,170500,175600,186500,179800,181400,183600,197800,188600,185e3,209700,211900,214100,196600,214100,207100,208800,206300,225600,223300,241500,228800,232500,226500,238200,231300,226600,215300,216600,215100,224100,235700,241100,252800,253300,270900,267700,247900,235100,226100
398522,Delafield,Wisconsin,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401e3,398e3,410400,396e3,444400,379100,369500,359300,392600,358800,339500,348500,359100,324800,312300,324700,371400,379900,382100,37e4,399200,416100,428300,353e3,328600,326400,389600,401800,397500,378600,369200,369700,375200,411700,456300,472e3,457e3,422900,395800,380700,370200,391400,403300,425200,419900,392900,383600,383100,426600,436700,496300,486e3,478e3,439500,443600,413800,416700,400900,423700,411300,435200,396100,426600,403500,429500
18081,Farmington,Connecticut,1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254100,273900,301200,282400,294900,265900,266400,249400,249800,246e3,258600,255400,255e3,290300,292700,308700,265500,270500,241700,245500,237500,284200,279500,295200,267900,277500,282200,283600,282900,280600,291500,283600,276300,293300,313300,299100,289300,275900,312900,295200,311800,288100
55288,Yorkville,Illinois,1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215900,212100,221900,220300,228100,231900,228500,226500,231300,229300,229500,218700,219e3,221400,224400,229100,239800,243700,250400,241300,244200,247e3,246200,24e4,233e3,233700,235600,229e3,229300,239300,231100,201600,188100,215100,248100,250800
17597,Coto de Caza,California,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022400,1010200,998e3,995800,1005300,102e4,969100,964900,951400,1063600,1117700,1124400,1040900,941300,947300,1004900,1030900,1028300,971700,962700,951700,950800,955900,939400,948e3,969700,1081e3,1040900,988600,949400,980400,1073600,1109800,,,,,,
22276,Robbinsdale,Minnesota,1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155700,154800,159200,157200,164e3,169e3,178500,177800,169700,172200,172e3,176700,166600,164400,164200,169300,171900,175900,180800,187800,190700,191500,187400,187600,19e4,193e3,184600,193300,203600,210600,206800,200300,204300,209e3,214700,220300,212700,209700,196600,205700,208200,220100,216500
396484,Rockaway,New Jersey,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287700,31e4,32e4,312700,312e3,325900,340800,354300,333300,316900,295500,302500,298300,296800,302300,317800,325400,335500,329900,321e3,317500,327100,318900,293600,288500,311600,328200
55314,Copley,Ohio,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,196900,191600,193800,207900,199700,205400,194900,164700,156900,164900,188700,198300,190500,181500,171800,172800,179200,192800,186500,191700,178500,174900,174600,175800,194300,201100,219800,201400,207300,211800,241200,241e3,223600,196e3
32120,Huntington,New York,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464600,450300,441700,426700,445600,449100,455400,444700,431400,417e3,406100,433800,432200,434800,411500,416800,417700,428600,451700,469500,469600,482100,463400,482700,467900,479400,465500,449300,432100,426800,418200,434600,,,,
13277,Phoenixville,Pennsylvania,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194e3,197100,191100,208e3,204700,206600,190700,194400,198500,208500,211400,213e3,221400,219900,206500,196300,202100,219700,221400,216100,208600,216100,223700,226700,231500,228100,240500,230700,232100,233500,237700,236200
244955,Laurel,Virginia,1598,201600,197500,178900,178e3,168300,167900,163600,170500,168900,169600,170400,175400,169200,170300,157400,168900,157900,169900,155500,167600,164100,163300,171200,180500,184900,174500,157400,155400,146100,148900,155100,151200,145900,147900,155700,157900,145800,129e3,124800,127300,125600,127600,119300,138700,145400,157200,147200,149200,140600,139900,131200,128500,131800,128100,138e3,132400,136700,138e3,138600,124300,12e4,136100,154400,153700,140900,140400,131900,128100,124200,13e4,133300,138e3,128300,123700,127100,144100,152600,15e4,148100,146700,149400,148700,152900,149700,150800,140400,137700,142200,151100,152600,159100,161400,158e3,152300,161400,189800,186e3,181400,157600,153300,144900,146700,153400,159300,164100,168e3,162300,158100,158800,168e3,170600,171500,169700,163700,158800,164e3,173200,177100,183700,206e3,211700,204600,179900,168400
6274,Oakton,Virginia,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634e3,641600,645e3,565600,627500,585500,591600,655700,674100,661700,569700,554900,62e4,627e3,580300,495800,516e3,498600,519500,562700,632100,583900,519900,488900,505e3,516200,493800,548800,537900,607500,606900,641600,644400,563900,565400,495300,556100,562100,623500,531800,518600,488400,613e3,623100,598200,625600,634600,705200,692800,755300,743900,762600,734100,738300,675500,627400,621500,652800,697600,722200,692700,582e3,541200,541200,632400,625e3,643900,691100,703500,675e3,603400,600700,670100,651600,684900,618600,661200,635400,646800,654100,650200,628100,628700,646900,752500,753300,752e3,713400,722100,,
34857,Willowick,Ohio,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107600,105200,96900,97e3,102100,111600,97e3,96e3,83e3,100800,96900,108900,107800,114900,112900,107400,103900,102600,114200,113e3,114400,110200,114900,117100,112900,109800,108400,111700,112900,113600,117e3,120800,125e3,124600,126e3
36958,Pinole,California,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238300,232300,234e3,242600,248500,236600,224500,235500,247600,253600,253700,242400,239600,233100,236100,25e4,263400,273900,271500,256e3,264100,270900,297200,301100,295100,302100,308300,329800,328600,333900,343300,349400,382300,406400,414800,374300,339600,341800,367e3,384900,387200,394900,401400,405200,401700,383900,385600,385400,416600,420200,425900,419400,425900,426200,429500,424300,457300,467900,467500,450900,445900,454700,433800,448300,460100,466100,461900,476e3,505e3,475700,472500,476300,519300,512900,524900,532100,547500,528900,515800,510100,563800,576800,608e3,587400,591e3,558700
30801,Cedar Mill,Oregon,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362e3,404200,407700,408300,396300,391900,400900,375400,391100,400800,421100,434800,431900,397500,348e3,339300,383300,373300,357500,365900,441700,466300,469400,463200,472e3,449400,434200,434500,429800,458800,451900,465500,400700,394300,378700,421200,412100,429300,470300,483500,471600,434300,446900,467200,492600,463700,484200,456800,482700,460400,480400,458400,497400,481100,522900,479900,476e3,459400,462100,490700,494300,553500,538600,550800,530500,543400,522400,510800,509100,568400,574800,579800,579800,587400,532400,496800,490700,531400,542100,516200,560200,484600,511100,507600
13168,Palm Springs,Florida,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75200,80200,83600,81700,80400,67800,71300,75500,88100,89600,81800,77300,73800,79700,83500,85300,91800,95300,94900,92500,95500,100800,102400,105800,111400,105500,104400,111300,116200,120300,115e3,116500,114800,112500,119700,122600,120200,117400,118400,125200,127500,118900,123500,126300,135100,139500,14e4,136100,125700,122400,128200,135100,149900,151500,158500,152500,158100,133300
3930,Callahan,Florida,1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194e3,183700,166e3,170500,177600,172500,169e3,166600,184500,186300,184900,173100,157700,170500,169700,171700,166500,175900,189700,178300,191500,181700,199400,213400,226200,,
126611,West Park,Florida,1605,,,,,,,,,,,,,,,,,,,,,75e3,79500,79600,70100,68600,70900,71100,70300,72900,74100,68800,64900,64e3,67700,61300,60400,61200,65300,60800,60200,61600,63900,65300,68700,69700,70600,67200,67400,65800,63300,65800,71500,73500,77e3,67900,71300,68600,76600,76800,78800,83e3,84500,84200,81500,85100,86e3,93400,94200,95500,98300,97800,91100,90600,97600,115200,114400,112800,110200,106300,102500,102200,104300,109600,107e3,107400,108e3,112100,115100,116700,119200,124700,127200,128800,128600,136800,141300,143200,134600,129500,135400,138400,146600,142300,155200,158800,161300,152700,138200,137300,142200,160600,166300,163400,158800,157e3,173e3,184800,194700,198500,184e3,186e3,188700,201300,213600
8286,Clive,Iowa,1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195100,201800,206600,204300,221100,25e4,270100,262700,210700,198700,199600,213100,210400,208200,212800,200700,214900,218500,232200,237300,222800,230800,199e3,213800,201600,226300,224600,240500,232200,243400,246200,247100,234600,219400,228600,225600,235800,226100,229100,222100,223100,225e3,222100,229100,205800,216200,221400,255300,258700,264400,264100,244900,25e4,246300,265900,266e3,281700,276400,267e3,266800,269600,277900,277400,279500,281600,275400,279400,275600,273300,278800,253700,253400,269500,284400,276300,265200,275300,282400,265800,278900,278100,278300,266800,284300,288700,287500,275400
37287,Barrington,Rhode Island,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353100,367300,341700,369300,368700,389600,325500,343600,333400,382400,417100,425200,444500,394500,403300,381800,465200,433500,422500,355900,364300,380900,370900,351500,340700,389300,449500,458100,420400,434400,457100,404500,366600,349400,398100,392600,394600,390400,365e3,353600,362700,387500,397800,37e4,386e3,405100,429800,416700,389700,389e3,387400,439e3,475e3,473600,475e3,506300,,,,
30385,Bedford,Massachusetts,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627900,624300,611900,635800,608800,624800,557800,566e3,573300,645900,625800,603600,603500,604400,653100,668400,676500,637800,634100,648700,645500,657100,645400,673300,653600,642700,602500,574400,586400,618400,648500,700100,652900,673900,658500,719600,694300,683200
17859,East Bridgewater,Massachusetts,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286900,288100,279900,278100,272e3,289200,285500,280900,265900,248700,248900,298200,316400,301500,263300,261200,273e3,260300,275100,288600,311900,320600,317800,311100,283100,286800,276700,288500,297300,299100,292800,271800,278200,274200,275600,297100,313200,306e3,286100,286100,316500,312600,321100,315900,358400,347200,343600,340800,349400,361e3
24269,Crete,Illinois,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130800,141500,130800,127500,115500,113300,123600,122600,130400,120200,119100,116200,122300,132100,131300,135200,129300,115500,112e3,113700,132500,138500,141500,134300,126200,122800,141500,152500,154700,143900,135100,144600,144600,147300,144700,145300,149700,146500,143200,152900,158100,175100,163800,154300,144100,137800,146700,151e3,167800,166500,161100,164300,162800,169900
40258,Parkland,Florida,1611,638900,604400,592900,585300,57e4,548e3,590500,597800,597900,574800,56e4,538500,477600,387200,379800,391700,461800,456600,495400,480500,504800,479400,500500,487200,468300,442300,442300,447200,445200,458e3,435100,437900,430800,444300,444700,435e3,424600,423400,423e3,442200,445900,448100,466700,475300,464900,453600,433900,427900,415800,426400,450600,467e3,460200,448400,416100,411900,444100,475400,482100,438600,424800,436700,453300,453600,452300,464300,479900,492200,490300,486700,480300,496500,493800,509700,493400,490500,490600,497800,510600,518700,519e3,529900,530600,538400,529300,518800,509700,513100,527400,528e3,522600,508600,520300,519300,527200,520200,473700,450200,466e3,537600,551300,548200,537700,541900,546800,552200,568600,574e3,581800,580600,587800,599500,617100,608100,595300,602500,635800,636800,632e3,599700,602500,556200,556200,546100
24891,Godfrey,Illinois,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106e3,125900,140400,135700,125200,126100,125600,127200,141700,153400,154600,140400,130800,126800,125e3,119200,113200,108200,109700,123200,121800,122200,109400,106800,112e3,122800,138e3,128300
7677,Vermilion,Ohio,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,112e3,125900,130200,147700,132200,139800,126200,140100,121700,124400,104400,115e3,126500,130500,135e3,128600,136200,145e3,171100,167600,167100,146500,146100,137900,137300,143800,141e3,134900,127800,128500,128800,127e3,121300,127600,127900,138300,127900,130600,129300,134e3,138500,130300,134800,146e3,153700,157700
40816,Seekonk,Massachusetts,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289400,296700,293700,281700,285300,298700,291700,293200,281800,273400,270400,269700,282300,292700,311400,304e3,306700,292400,317e3,292100,294400,298200,342400,353e3,343400,332800,321900,323100,319500,323400,331500,324100,304500,284800,303600,330700,326800,319900
